Date,Location,Administered_Dose1_Pop_Pct
2020-12-15,NV,0
2020-12-15,NY,0
2020-12-15,OH,0
2020-12-15,OK,0
2020-12-15,OR,0
2020-12-15,PA,0
2020-12-15,PR,0
2020-12-15,RI,0
2020-12-15,SC,0
2020-12-15,SD,0
2020-12-15,TN,0
2020-12-15,TX,0
2020-12-15,US,0
2020-12-15,UT,0
2020-12-15,VI,0
2020-12-15,VT,0
2020-12-15,WA,0
2020-12-15,WI,0
2020-12-15,WV,0
2020-12-15,WY,0
2020-12-16,AK,0
2020-12-16,AL,0
2020-12-16,AR,0
2020-12-16,AS,0
2020-12-16,AZ,0
2020-12-16,BP,0
2020-12-16,CA,0
2020-12-16,CO,0
2020-12-16,CT,0
2020-12-16,DC,0
2020-12-16,DD,0
2020-12-16,DE,0
2020-12-16,FL,0
2020-12-16,GA,0
2020-12-16,GU,0
2020-12-16,HI,0
2020-12-16,IA,0
2020-12-16,ID,0
2020-12-16,IH,0
2020-12-16,IL,0
2020-12-16,IN,0
2020-12-16,KS,0
2020-12-16,KY,0
2020-12-16,LA,0
2020-12-16,LT,0
2020-12-16,MA,0
2020-12-16,MD,0
2020-12-16,ME,0
2020-12-16,MI,0
2020-12-16,MN,0
2020-12-16,MO,0
2020-12-16,MP,0
2020-12-16,MS,0
2020-12-16,MT,0
2020-12-16,NC,0
2020-12-16,ND,0
2020-12-16,NE,0
2020-12-16,NH,0
2020-12-16,NJ,0
2020-12-16,NM,0
2020-12-16,NV,0
2020-12-16,NY,0
2020-12-16,OH,0
2020-12-16,OK,0
2020-12-16,OR,0
2020-12-16,PA,0
2020-12-16,PR,0
2020-12-16,RI,0
2020-12-16,SC,0
2020-12-16,SD,0
2020-12-16,TN,0
2020-12-16,TX,0
2020-12-16,US,0
2020-12-16,UT,0
2020-12-16,VI,0
2020-12-16,VT,0
2020-12-16,WA,0
2020-12-16,WI,0
2020-12-16,WV,0
2020-12-16,WY,0
2020-12-17,AK,0
2020-12-17,AL,0
2020-12-17,AR,0
2020-12-17,AS,0
2020-12-17,AZ,0
2020-12-17,BP,0
2020-12-17,CA,0
2020-12-17,CO,0
2020-12-17,CT,0
2020-12-17,DC,0
2020-12-17,DD,0
2020-12-17,DE,0
2020-12-17,FL,0
2020-12-17,GA,0
2020-12-17,GU,0
2020-12-17,HI,0
2020-12-17,IA,0
2020-12-17,ID,0
2020-12-17,IH,0
2020-12-17,IL,0
2020-12-17,IN,0
2020-12-17,KS,0
2020-12-17,KY,0
2020-12-17,LA,0
2020-12-17,LT,0
2020-12-17,MA,0
2020-12-17,MD,0
2020-12-17,ME,0
2020-12-17,MI,0
2020-12-17,MN,0
2020-12-17,MO,0
2020-12-17,MP,0
2020-12-17,MS,0
2020-12-17,MT,0
2020-12-17,NC,0
2020-12-17,ND,0
2020-12-17,NE,0
2020-12-17,NH,0
2020-12-17,NJ,0
2020-12-17,NM,0
2020-12-17,NV,0
2020-12-17,NY,0
2020-12-17,OH,0
2020-12-17,OK,0
2020-12-17,OR,0
2020-12-17,PA,0
2020-12-17,PR,0
2020-12-17,RI,0
2020-12-17,SC,0
2020-12-17,SD,0
2020-12-17,TN,0
2020-12-17,TX,0
2020-12-17,US,0
2020-12-17,UT,0
2020-12-17,VI,0
2020-12-17,VT,0
2020-12-17,WA,0
2020-12-17,WI,0
2020-12-17,WV,0
2020-12-17,WY,0
2020-12-18,AK,0
2020-12-18,AL,0
2020-12-18,AR,0
2020-12-18,AS,0
2020-12-18,AZ,0
2020-12-18,BP,0
2020-12-18,CA,0
2020-12-18,CO,0
2020-12-18,CT,0
2020-12-18,DC,0
2020-12-18,DD,0
2020-12-18,DE,0
2020-12-18,FL,0
2020-12-18,GA,0
2020-12-18,GU,0
2020-12-18,HI,0
2020-12-18,IA,0
2020-12-18,ID,0
2020-12-18,IH,0
2020-12-18,IL,0
2020-12-18,IN,0
2020-12-18,KS,0
2020-12-18,KY,0
2020-12-18,LA,0
2020-12-18,LT,0
2020-12-18,MA,0
2020-12-18,MD,0
2020-12-18,ME,0
2020-12-18,MI,0
2020-12-18,MN,0
2020-12-18,MO,0
2020-12-18,MP,0
2020-12-18,MS,0
2020-12-18,MT,0
2020-12-18,NC,0
2020-12-18,ND,0
2020-12-18,NE,0
2020-12-18,NH,0
2020-12-18,NJ,0
2020-12-18,NM,0
2020-12-18,NV,0
2020-12-18,NY,0
2020-12-18,OH,0
2020-12-18,OK,0
2020-12-18,OR,0
2020-12-18,PA,0
2020-12-18,PR,0
2020-12-18,RI,0
2020-12-18,SC,0
2020-12-18,SD,0
2020-12-18,TN,0
2020-12-18,TX,0
2020-12-18,US,0
2020-12-18,UT,0
2020-12-18,VI,0
2020-12-18,VT,0
2020-12-18,WA,0
2020-12-18,WI,0
2020-12-18,WV,0
2020-12-18,WY,0
2020-12-19,AK,0
2020-12-19,AL,0
2020-12-19,AR,0
2020-12-19,AS,0
2020-12-19,AZ,0
2020-12-19,BP,0
2020-12-19,CA,0
2020-12-19,CO,0
2020-12-19,CT,0
2020-12-19,DC,0
2020-12-19,DD,0
2020-12-19,DE,0
2020-12-19,FL,0
2020-12-19,GA,0
2020-12-19,GU,0
2020-12-19,HI,0
2020-12-19,IA,0
2020-12-19,ID,0
2020-12-19,IH,0
2020-12-19,IL,0
2020-12-19,IN,0
2020-12-19,KS,0
2020-12-19,KY,0
2020-12-19,LA,0
2020-12-19,LT,0
2020-12-19,MA,0
2020-12-19,MD,0
2020-12-19,ME,0
2020-12-19,MI,0
2020-12-19,MN,0
2020-12-19,MO,0
2020-12-19,MP,0
2020-12-19,MS,0
2020-12-19,MT,0
2020-12-19,NC,0
2020-12-19,ND,0
2020-12-19,NE,0
2020-12-19,NH,0
2020-12-19,NJ,0
2020-12-19,NM,0
2020-12-19,NV,0
2020-12-19,NY,0
2020-12-19,OH,0
2020-12-19,OK,0
2020-12-19,OR,0
2020-12-19,PA,0
2020-12-19,PR,0
2020-12-19,RI,0
2020-12-19,SC,0
2020-12-19,SD,0
2020-12-19,TN,0
2020-12-19,TX,0
2020-12-19,US,0
2020-12-19,UT,0
2020-12-19,VI,0
2020-12-19,VT,0
2020-12-19,WA,0
2020-12-19,WI,0
2020-12-19,WV,0
2020-12-19,WY,0
2020-12-20,AK,0
2020-12-20,AL,0
2020-12-20,AR,0
2020-12-20,AS,0
2020-12-20,AZ,0
2020-12-20,BP,0
2020-12-20,CA,0
2020-12-20,CO,0
2020-12-20,CT,0
2020-12-20,DC,0
2020-12-20,DD,0
2020-12-20,DE,0
2020-12-20,FL,0
2020-12-20,GA,0
2020-12-20,GU,0
2020-12-20,HI,0
2020-12-20,IA,0
2020-12-20,ID,0
2020-12-20,IH,0
2020-12-20,IL,0
2020-12-20,IN,0
2020-12-20,KS,0
2020-12-20,KY,0
2020-12-20,LA,0
2020-12-20,LT,0
2020-12-20,MA,0
2020-12-20,MD,0
2020-12-20,ME,0
2020-12-20,MI,0
2020-12-20,MN,0
2020-12-20,MO,0
2020-12-20,MP,0
2020-12-20,MS,0
2020-12-20,MT,0
2020-12-20,NC,0
2020-12-20,ND,0
2020-12-20,NE,0
2020-12-20,NH,0
2020-12-20,NJ,0
2020-12-20,NM,0
2020-12-20,NV,0
2020-12-20,NY,0
2020-12-20,OH,0
2020-12-20,OK,0
2020-12-20,OR,0
2020-12-20,PA,0
2020-12-20,PR,0
2020-12-20,RI,0
2020-12-20,SC,0
2020-12-20,SD,0
2020-12-20,TN,0
2020-12-20,TX,0
2020-12-20,US,0
2020-12-20,UT,0
2020-12-20,VI,0
2020-12-20,VT,0
2020-12-20,WA,0
2020-12-20,WI,0
2020-12-20,WV,0
2020-12-20,WY,0
2020-12-21,AK,0
2020-12-21,AL,0
2020-12-21,AR,0
2020-12-21,AS,0
2020-12-21,AZ,0
2020-12-21,BP,0
2020-12-21,CA,0
2020-12-21,CO,0
2020-12-21,CT,0
2020-12-21,DC,0
2020-12-21,DD,0
2020-12-21,DE,0
2020-12-21,FL,0
2020-12-21,GA,0
2020-12-21,GU,0
2020-12-21,HI,0
2020-12-21,IA,0
2020-12-21,ID,0
2020-12-21,IH,0
2020-12-21,IL,0
2020-12-21,IN,0
2020-12-21,KS,0
2020-12-21,KY,0
2020-12-21,LA,0
2020-12-21,LT,0
2020-12-21,MA,0
2020-12-21,MD,0
2020-12-21,ME,0
2020-12-21,MI,0
2020-12-21,MN,0
2020-12-21,MO,0
2020-12-21,MP,0
2020-12-21,MS,0
2020-12-21,MT,0
2020-12-21,NC,0
2020-12-21,ND,0
2020-12-21,NE,0
2020-12-21,NH,0
2020-12-21,NJ,0
2020-12-21,NM,0
2020-12-21,NV,0
2020-12-21,NY,0
2020-12-21,OH,0
2020-12-21,OK,0
2020-12-21,OR,0
2020-12-21,PA,0
2020-12-21,PR,0
2020-12-21,RI,0
2020-12-21,SC,0
2020-12-21,SD,0
2020-12-21,TN,0
2020-12-21,TX,0
2020-12-21,US,0
2020-12-21,UT,0
2020-12-21,VI,0
2020-12-21,VT,0
2020-12-21,WA,0
2020-12-21,WI,0
2020-12-21,WV,0
2020-12-21,WY,0
2020-12-22,AK,0
2020-12-22,AL,0
2020-12-22,AR,0
2020-12-22,AS,0
2020-12-22,AZ,0
2020-12-22,BP,0
2020-12-22,CA,0
2020-12-22,CO,0
2020-12-22,CT,0
2020-12-22,DC,0
2020-12-22,DD,0
2020-12-22,DE,0
2020-12-22,FL,0
2020-12-22,GA,0
2020-12-22,GU,0
2020-12-22,HI,0
2020-12-22,IA,0
2020-12-22,ID,0
2020-12-22,IH,0
2020-12-22,IL,0
2020-12-22,IN,0
2020-12-22,KS,0
2020-12-22,KY,0
2020-12-22,LA,0
2020-12-22,LT,0
2020-12-22,MA,0
2020-12-22,MD,0
2020-12-22,ME,0
2020-12-22,MI,0
2020-12-22,MN,0
2020-12-22,MO,0
2020-12-22,MP,0
2020-12-22,MS,0
2020-12-22,MT,0
2020-12-22,NC,0
2020-12-22,ND,0
2020-12-22,NE,0
2020-12-22,NH,0
2020-12-22,NJ,0
2020-12-22,NM,0
2020-12-22,NV,0
2020-12-22,NY,0
2020-12-22,OH,0
2020-12-22,OK,0
2020-12-22,OR,0
2020-12-22,PA,0
2020-12-22,PR,0
2020-12-22,RI,0
2020-12-22,SC,0
2020-12-22,SD,0
2020-12-22,TN,0
2020-12-22,TX,0
2020-12-22,US,0
2020-12-22,UT,0
2020-12-22,VI,0
2020-12-22,VT,0
2020-12-22,WA,0
2020-12-22,WI,0
2020-12-22,WV,0
2020-12-22,WY,0
2020-12-23,AK,0
2020-12-23,AL,0
2020-12-23,AR,0
2020-12-23,AS,0
2020-12-23,AZ,0
2020-12-23,BP,0
2020-12-23,CA,0
2020-12-23,CO,0
2020-12-23,CT,0
2020-12-23,DC,0
2020-12-23,DD,0
2020-12-23,DE,0
2020-12-23,FL,0
2020-12-23,GA,0
2020-12-23,GU,0
2020-12-23,HI,0
2020-12-23,IA,0
2020-12-23,ID,0
2020-12-23,IH,0
2020-12-23,IL,0
2020-12-23,IN,0
2020-12-23,KS,0
2020-12-23,KY,0
2020-12-23,LA,0
2020-12-23,LT,0
2020-12-23,MA,0
2020-12-23,MD,0
2020-12-23,ME,0
2020-12-23,MI,0
2020-12-23,MN,0
2020-12-23,MO,0
2020-12-23,MP,0
2020-12-23,MS,0
2020-12-23,MT,0
2020-12-23,NC,0
2020-12-23,ND,0
2020-12-23,NE,0
2020-12-23,NH,0
2020-12-23,NJ,0
2020-12-23,NM,0
2020-12-23,NV,0
2020-12-23,NY,0
2020-12-23,OH,0
2020-12-23,OK,0
2020-12-23,OR,0
2020-12-23,PA,0
2020-12-23,PR,0
2020-12-23,RI,0
2020-12-23,SC,0
2020-12-23,SD,0
2020-12-23,TN,0
2020-12-23,TX,0
2020-12-23,US,0
2020-12-23,UT,0
2020-12-23,VI,0
2020-12-23,VT,0
2020-12-23,WA,0
2020-12-23,WI,0
2020-12-23,WV,0
2020-12-23,WY,0
2020-12-24,AK,0
2020-12-24,AL,0
2020-12-24,AR,0
2020-12-24,AS,0
2020-12-24,AZ,0
2020-12-24,BP,0
2020-12-24,CA,0
2020-12-24,CO,0
2020-12-24,CT,0
2020-12-24,DC,0
2020-12-24,DD,0
2020-12-24,DE,0
2020-12-24,FL,0
2020-12-24,FM,0
2020-12-24,GA,0
2020-12-24,GU,0
2020-12-24,HI,0
2020-12-24,IA,0
2020-12-24,ID,0
2020-12-24,IH,0
2020-12-24,IL,0
2020-12-24,IN,0
2020-12-24,KS,0
2020-12-24,KY,0
2020-12-24,LA,0
2020-12-24,LT,0
2020-12-24,MA,0
2020-12-24,MD,0
2020-12-24,ME,0
2020-12-24,MH,0
2020-12-24,MI,0
2020-12-24,MN,0
2020-12-24,MO,0
2020-12-24,MP,0
2020-12-24,MS,0
2020-12-24,MT,0
2020-12-24,NC,0
2020-12-24,ND,0
2020-12-24,NE,0
2020-12-24,NH,0
2020-12-24,NJ,0
2020-12-24,NM,0
2020-12-24,NV,0
2020-12-24,NY,0
2020-12-24,OH,0
2020-12-24,OK,0
2020-12-24,OR,0
2020-12-24,PA,0
2020-12-24,PR,0
2020-12-24,RI,0
2020-12-24,SC,0
2020-12-24,SD,0
2020-12-24,TN,0
2020-12-24,TX,0
2020-12-24,US,0
2020-12-24,UT,0
2020-12-24,VI,0
2020-12-24,VT,0
2020-12-24,WA,0
2020-12-24,WI,0
2020-12-24,WV,0
2020-12-24,WY,0
2020-12-25,AK,0
2020-12-25,AL,0
2020-12-25,AR,0
2020-12-25,AS,0
2020-12-25,AZ,0
2020-12-25,BP,0
2020-12-25,CA,0
2020-12-25,CO,0
2020-12-25,CT,0
2020-12-25,DC,0
2020-12-25,DD,0
2020-12-25,DE,0
2020-12-25,FL,0
2020-12-25,FM,0
2020-12-25,GA,0
2020-12-25,GU,0
2020-12-25,HI,0
2020-12-25,IA,0
2020-12-25,ID,0
2020-12-25,IH,0
2020-12-25,IL,0
2020-12-25,IN,0
2020-12-25,KS,0
2020-12-25,KY,0
2020-12-25,LA,0
2020-12-25,LT,0
2020-12-25,MA,0
2020-12-25,MD,0
2020-12-25,ME,0
2020-12-25,MH,0
2020-12-25,MI,0
2020-12-25,MN,0
2020-12-25,MO,0
2020-12-25,MP,0
2020-12-25,MS,0
2020-12-25,MT,0
2020-12-25,NC,0
2020-12-25,ND,0
2020-12-25,NE,0
2020-12-25,NH,0
2020-12-25,NJ,0
2020-12-25,NM,0
2020-12-25,NV,0
2020-12-25,NY,0
2020-12-25,OH,0
2020-12-25,OK,0
2020-12-25,OR,0
2020-12-25,PA,0
2020-12-25,PR,0
2020-12-25,RI,0
2020-12-25,SC,0
2020-12-25,SD,0
2020-12-25,TN,0
2020-12-25,TX,0
2020-12-25,US,0
2020-12-25,UT,0
2020-12-25,VI,0
2020-12-25,VT,0
2020-12-25,WA,0
2020-12-25,WI,0
2020-12-25,WV,0
2020-12-25,WY,0
2020-12-26,AK,0
2020-12-26,AL,0
2020-12-26,AR,0
2020-12-26,AS,0
2020-12-26,AZ,0
2020-12-26,BP,0
2020-12-26,CA,0
2020-12-26,CO,0
2020-12-26,CT,0
2020-12-26,DC,0
2020-12-26,DD,0
2020-12-26,DE,0
2020-12-26,FL,0
2020-12-26,FM,0
2020-12-26,GA,0
2020-12-26,GU,0
2020-12-26,HI,0
2020-12-26,IA,0
2020-12-26,ID,0
2020-12-26,IH,0
2020-12-26,IL,0
2020-12-26,IN,0
2020-12-26,KS,0
2020-12-26,KY,0
2020-12-26,LA,0
2020-12-26,LT,0
2020-12-26,MA,0
2020-12-26,MD,0
2020-12-26,ME,0
2020-12-26,MH,0
2020-12-26,MI,0
2020-12-26,MN,0
2020-12-26,MO,0
2020-12-26,MP,0
2020-12-26,MS,0
2020-12-26,MT,0
2020-12-26,NC,0
2020-12-26,ND,0
2020-12-26,NE,0
2020-12-26,NH,0
2020-12-26,NJ,0
2020-12-26,NM,0
2020-12-26,NV,0
2020-12-26,NY,0
2020-12-26,OH,0
2020-12-26,OK,0
2020-12-26,OR,0
2020-12-26,PA,0
2020-12-26,PR,0
2020-12-26,RI,0
2020-12-26,SC,0
2020-12-26,SD,0
2020-12-26,TN,0
2020-12-26,TX,0
2020-12-26,US,0
2020-12-26,UT,0
2020-12-26,VI,0
2020-12-26,VT,0
2020-12-26,WA,0
2020-12-26,WI,0
2020-12-26,WV,0
2020-12-26,WY,0
2020-12-27,AK,0
2020-12-27,AL,0
2020-12-27,AR,0
2020-12-27,AS,0
2020-12-27,AZ,0
2020-12-27,BP,0
2020-12-27,CA,0
2020-12-27,CO,0
2020-12-27,CT,0
2020-12-27,DC,0
2020-12-27,DD,0
2020-12-27,DE,0
2020-12-27,FL,0
2020-12-27,FM,0
2020-12-27,GA,0
2020-12-27,GU,0
2020-12-27,HI,0
2020-12-27,IA,0
2020-12-27,ID,0
2020-12-27,IH,0
2020-12-27,IL,0
2020-12-27,IN,0
2020-12-27,KS,0
2020-12-27,KY,0
2020-12-27,LA,0
2020-12-27,LT,0
2020-12-27,MA,0
2020-12-27,MD,0
2020-12-27,ME,0
2020-12-27,MH,0
2020-12-27,MI,0
2020-12-27,MN,0
2020-12-27,MO,0
2020-12-27,MP,0
2020-12-27,MS,0
2020-12-27,MT,0
2020-12-27,NC,0
2020-12-27,ND,0
2020-12-27,NE,0
2020-12-27,NH,0
2020-12-27,NJ,0
2020-12-27,NM,0
2020-12-27,NV,0
2020-12-27,NY,0
2020-12-27,OH,0
2020-12-27,OK,0
2020-12-27,OR,0
2020-12-27,PA,0
2020-12-27,PR,0
2020-12-27,RI,0
2020-12-27,SC,0
2020-12-27,SD,0
2020-12-27,TN,0
2020-12-27,TX,0
2020-12-27,US,0
2020-12-27,UT,0
2020-12-27,VI,0
2020-12-27,VT,0
2020-12-27,WA,0
2020-12-27,WI,0
2020-12-27,WV,0
2020-12-27,WY,0
2020-12-28,AK,0
2020-12-28,AL,0
2020-12-28,AR,0
2020-12-28,AS,0
2020-12-28,AZ,0
2020-12-28,BP,0
2020-12-28,CA,0
2020-12-28,CO,0
2020-12-28,CT,0
2020-12-28,DC,0
2020-12-28,DD,0
2020-12-28,DE,0
2020-12-28,FL,0
2020-12-28,FM,0
2020-12-28,GA,0
2020-12-28,GU,0
2020-12-28,HI,0
2020-12-28,IA,0
2020-12-28,ID,0
2020-12-28,IH,0
2020-12-28,IL,0
2020-12-28,IN,0
2020-12-28,KS,0
2020-12-28,KY,0
2020-12-28,LA,0
2020-12-28,LT,0
2020-12-28,MA,0
2020-12-28,MD,0
2020-12-28,ME,0
2020-12-28,MH,0
2020-12-28,MI,0
2020-12-28,MN,0
2020-12-28,MO,0
2020-12-28,MP,0
2020-12-28,MS,0
2020-12-28,MT,0
2020-12-28,NC,0
2020-12-28,ND,0
2020-12-28,NE,0
2020-12-28,NH,0
2020-12-28,NJ,0
2020-12-28,NM,0
2020-12-28,NV,0
2020-12-28,NY,0
2020-12-28,OH,0
2020-12-28,OK,0
2020-12-28,OR,0
2020-12-28,PA,0
2020-12-28,PR,0
2020-12-28,RI,0
2020-12-28,SC,0
2020-12-28,SD,0
2020-12-28,TN,0
2020-12-28,TX,0
2020-12-28,US,0
2020-12-28,UT,0
2020-12-28,VI,0
2020-12-28,VT,0
2020-12-28,WA,0
2020-12-28,WI,0
2020-12-28,WV,0
2020-12-28,WY,0
2020-12-29,AK,0
2020-12-29,AL,0
2020-12-29,AR,0
2020-12-29,AS,0
2020-12-29,AZ,0
2020-12-29,BP,0
2020-12-29,CA,0
2020-12-29,CO,0
2020-12-29,CT,0
2020-12-29,DC,0
2020-12-29,DD,0
2020-12-29,DE,0
2020-12-29,FL,0
2020-12-29,FM,0
2020-12-29,GA,0
2020-12-29,GU,0
2020-12-29,HI,0
2020-12-29,IA,0
2020-12-29,ID,0
2020-12-29,IH,0
2020-12-29,IL,0
2020-12-29,IN,0
2020-12-29,KS,0
2020-12-29,KY,0
2020-12-29,LA,0
2020-12-29,LT,0
2020-12-29,MA,0
2020-12-29,MD,0
2020-12-29,ME,0
2020-12-29,MH,0
2020-12-29,MI,0
2020-12-29,MN,0
2020-12-29,MO,0
2020-12-29,MP,0
2020-12-29,MS,0
2020-12-29,MT,0
2020-12-29,NC,0
2020-12-29,ND,0
2020-12-29,NE,0
2020-12-29,NH,0
2020-12-29,NJ,0
2020-12-29,NM,0
2020-12-29,NV,0
2020-12-29,NY,0
2020-12-29,OH,0
2020-12-29,OK,0
2020-12-29,OR,0
2020-12-29,PA,0
2020-12-29,PR,0
2020-12-29,RI,0
2020-12-29,SC,0
2020-12-29,SD,0
2020-12-29,TN,0
2020-12-29,TX,0
2020-12-29,US,0
2020-12-29,UT,0
2020-12-29,VI,0
2020-12-29,VT,0
2020-12-29,WA,0
2020-12-29,WI,0
2020-12-29,WV,0
2020-12-29,WY,0
2020-12-30,AK,0
2020-12-30,AL,0
2020-12-30,AR,0
2020-12-30,AS,0
2020-12-30,AZ,0
2020-12-30,BP,0
2020-12-30,CA,0
2020-12-30,CO,0
2020-12-30,CT,0
2020-12-30,DC,0
2020-12-30,DD,0
2020-12-30,DE,0
2020-12-30,FL,0
2020-12-30,FM,0
2020-12-30,GA,0
2020-12-30,GU,0
2020-12-30,HI,0
2020-12-30,IA,0
2020-12-30,ID,0
2020-12-30,IH,0
2020-12-30,IL,0
2020-12-30,IN,0
2020-12-30,KS,0
2020-12-30,KY,0
2020-12-30,LA,0
2020-12-30,LT,0
2020-12-30,MA,0
2020-12-30,MD,0
2020-12-30,ME,0
2020-12-30,MH,0
2020-12-30,MI,0
2020-12-30,MN,0
2020-12-30,MO,0
2020-12-30,MP,0
2020-12-30,MS,0
2020-12-30,MT,0
2020-12-30,NC,0
2020-12-30,ND,0
2020-12-30,NE,0
2020-12-30,NH,0
2020-12-30,NJ,0
2020-12-30,NM,0
2020-12-30,NV,0
2020-12-30,NY,0
2020-12-30,OH,0
2020-12-30,OK,0
2020-12-30,OR,0
2020-12-30,PA,0
2020-12-30,PR,0
2020-12-30,RI,0
2020-12-30,RP,0
2020-12-30,SC,0
2020-12-30,SD,0
2020-12-30,TN,0
2020-12-30,TX,0
2020-12-30,US,0
2020-12-30,UT,0
2020-12-30,VI,0
2020-12-30,VT,0
2020-12-30,WA,0
2020-12-30,WI,0
2020-12-30,WV,0
2020-12-30,WY,0
2020-12-31,AK,0
2020-12-31,AL,0
2020-12-31,AR,0
2020-12-31,AS,0
2020-12-31,AZ,0
2020-12-31,BP,0
2020-12-31,CA,0
2020-12-31,CO,0
2020-12-31,CT,0
2020-12-31,DC,0
2020-12-31,DD,0
2020-12-31,DE,0
2020-12-31,FL,0
2020-12-31,FM,0
2020-12-31,GA,0
2020-12-31,GU,0
2020-12-31,HI,0
2020-12-31,IA,0
2020-12-31,ID,0
2020-12-31,IH,0
2020-12-31,IL,0
2020-12-31,IN,0
2020-12-31,KS,0
2020-12-31,KY,0
2020-12-31,LA,0
2020-12-31,LT,0
2020-12-31,MA,0
2020-12-31,MD,0
2020-12-31,ME,0
2020-12-31,MH,0
2020-12-31,MI,0
2020-12-31,MN,0
2020-12-31,MO,0
2020-12-31,MP,0
2020-12-31,MS,0
2020-12-31,MT,0
2020-12-31,NC,0
2020-12-31,ND,0
2020-12-31,NE,0
2020-12-31,NH,0
2020-12-31,NJ,0
2020-12-31,NM,0
2020-12-31,NV,0
2020-12-31,NY,0
2020-12-31,OH,0
2020-12-31,OK,0
2020-12-31,OR,0
2020-12-31,PA,0
2020-12-31,PR,0
2020-12-31,RI,0
2020-12-31,RP,0
2020-12-31,SC,0
2020-12-31,SD,0
2020-12-31,TN,0
2020-12-31,TX,0
2020-12-31,US,0
2020-12-31,UT,0
2020-12-31,VI,0
2020-12-31,VT,0
2020-12-31,WA,0
2020-12-31,WI,0
2020-12-31,WV,0
2020-12-31,WY,0
2021-01-01,AK,0
2021-01-01,AL,0
2021-01-01,AR,0
2021-01-01,AS,0
2021-01-01,AZ,0
2021-01-01,BP,0
2021-01-01,CA,0
2021-01-01,CO,0
2021-01-01,CT,0
2021-01-01,DC,0
2021-01-01,DD,0
2021-01-01,DE,0
2021-01-01,FL,0
2021-01-01,FM,0
2021-01-01,GA,0
2021-01-01,GU,0
2021-01-01,HI,0
2021-01-01,IA,0
2021-01-01,ID,0
2021-01-01,IH,0
2021-01-01,IL,0
2021-01-01,IN,0
2021-01-01,KS,0
2021-01-01,KY,0
2021-01-01,LA,0
2021-01-01,LT,0
2021-01-01,MA,0
2021-01-01,MD,0
2021-01-01,ME,0
2021-01-01,MH,0
2021-01-01,MI,0
2021-01-01,MN,0
2021-01-01,MO,0
2021-01-01,MP,0
2021-01-01,MS,0
2021-01-01,MT,0
2021-01-01,NC,0
2021-01-01,ND,0
2021-01-01,NE,0
2021-01-01,NH,0
2021-01-01,NJ,0
2021-01-01,NM,0
2021-01-01,NV,0
2021-01-01,NY,0
2021-01-01,OH,0
2021-01-01,OK,0
2021-01-01,OR,0
2021-01-01,PA,0
2021-01-01,PR,0
2021-01-01,RI,0
2021-01-01,RP,0
2021-01-01,SC,0
2021-01-01,SD,0
2021-01-01,TN,0
2021-01-01,TX,0
2021-01-01,US,0
2021-01-01,UT,0
2021-01-01,VI,0
2021-01-01,VT,0
2021-01-01,WA,0
2021-01-01,WI,0
2021-01-01,WV,0
2021-01-01,WY,0
2021-01-02,AK,0
2021-01-02,AL,0
2021-01-02,AR,0
2021-01-02,AS,0
2021-01-02,AZ,0
2021-01-02,BP,0
2021-01-02,CA,0
2021-01-02,CO,0
2021-01-02,CT,0
2021-01-02,DC,0
2021-01-02,DD,0
2021-01-02,DE,0
2021-01-02,FL,0
2021-01-02,FM,0
2021-01-02,GA,0
2021-01-02,GU,0
2021-01-02,HI,0
2021-01-02,IA,0
2021-01-02,ID,0
2021-01-02,IH,0
2021-01-02,IL,0
2021-01-02,IN,0
2021-01-02,KS,0
2021-01-02,KY,0
2021-01-02,LA,0
2021-01-02,LT,0
2021-01-02,MA,0
2021-01-02,MD,0
2021-01-02,ME,0
2021-01-02,MH,0
2021-01-02,MI,0
2021-01-02,MN,0
2021-01-02,MO,0
2021-01-02,MP,0
2021-01-02,MS,0
2021-01-02,MT,0
2021-01-02,NC,0
2021-01-02,ND,0
2021-01-02,NE,0
2021-01-02,NH,0
2021-01-02,NJ,0
2021-01-02,NM,0
2021-01-02,NV,0
2021-01-02,NY,0
2021-01-02,OH,0
2021-01-02,OK,0
2021-01-02,OR,0
2021-01-02,PA,0
2021-01-02,PR,0
2021-01-02,RI,0
2021-01-02,RP,0
2021-01-02,SC,0
2021-01-02,SD,0
2021-01-02,TN,0
2021-01-02,TX,0
2021-01-02,US,0
2021-01-02,UT,0
2021-01-02,VI,0
2021-01-02,VT,0
2021-01-02,WA,0
2021-01-02,WI,0
2021-01-02,WV,0
2021-01-02,WY,0
2021-01-03,AK,0
2021-01-03,AL,0
2021-01-03,AR,0
2021-01-03,AS,0
2021-01-03,AZ,0
2021-01-03,BP,0
2021-01-03,CA,0
2021-01-03,CO,0
2021-01-03,CT,0
2021-01-03,DC,0
2021-01-03,DD,0
2021-01-03,DE,0
2021-01-03,FL,0
2021-01-03,FM,0
2021-01-03,GA,0
2021-01-03,GU,0
2021-01-03,HI,0
2021-01-03,IA,0
2021-01-03,ID,0
2021-01-03,IH,0
2021-01-03,IL,0
2021-01-03,IN,0
2021-01-03,KS,0
2021-01-03,KY,0
2021-01-03,LA,0
2021-01-03,LT,0
2021-01-03,MA,0
2021-01-03,MD,0
2021-01-03,ME,0
2021-01-03,MH,0
2021-01-03,MI,0
2021-01-03,MN,0
2021-01-03,MO,0
2021-01-03,MP,0
2021-01-03,MS,0
2021-01-03,MT,0
2021-01-03,NC,0
2021-01-03,ND,0
2021-01-03,NE,0
